Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous
2,HOLIDAY,23,0.0000,0.0000,0.0000,0.0100,0.4025,1.9940,0.1284,0.4761,0.0315,0.0298
3,WEEKDAY,0,0.0000,0.0000,0.0000,0.0093,0.2632,2.0453,0.0839,0.4759,0.0213,0.0192
3,WEEKDAY,1,0.0000,0.0000,0.0000,0.0093,0.0352,2.0356,0.0839,0.4759,0.0156,0.0092
3,WEEKDAY,2,0.0000,0.0000,0.0000,0.0096,0.0196,2.0328,0.0839,0.4760,0.0151,0.0080
3,WEEKDAY,3,0.0000,0.0000,0.0000,0.0118,0.2115,2.0334,0.0839,0.4772,0.0182,0.0179
3,WEEKDAY,4,0.0000,0.0000,0.0000,0.0187,0.6201,2.0460,0.0839,0.4846,0.0299,0.0603
3,WEEKDAY,5,0.0000,0.0000,0.0010,0.0338,0.8450,2.1545,0.0839,0.6430,0.0486,0.0986
3,WEEKDAY,6,0.0341,0.3566,0.3710,0.0436,0.9256,2.1504,0.0000,0.8299,0.0689,0.1319
3,WEEKDAY,7,0.0337,0.4145,0.4427,0.0464,0.9462,2.1456,0.0000,1.2583,0.0906,0.1573
3,WEEKDAY,8,0.0335,0.3888,0.4749,0.0462,0.9484,2.1761,0.0000,1.3563,0.1054,0.1636
3,WEEKDAY,9,0.0322,0.5748,0.4836,0.0455,0.9484,2.3024,0.0000,1.3591,0.1115,0.1641
3,WEEKDAY,10,0.0317,0.6229,0.4840,0.0447,0.9481,2.3295,0.0000,1.3591,0.1126,0.1641
3,WEEKDAY,11,0.0301,0.7636,0.4877,0.0442,0.9443,2.3570,0.0000,1.3591,0.1127,0.1641
3,WEEKDAY,12,0.0291,0.8560,0.4881,0.0441,0.9212,2.4794,0.0000,1.3591,0.1127,0.1641
3,WEEKDAY,13,0.0269,0.9583,0.4890,0.0437,0.8461,2.5064,0.0000,1.4928,0.1127,0.1641
3,WEEKDAY,14,0.0248,1.0009,0.4875,0.0441,0.7432,2.6221,0.0000,1.4909,0.1127,0.1641
3,WEEKDAY,15,0.0234,1.0155,0.4856,0.0447,0.6675,2.6414,0.0000,1.4816,0.1127,0.1641
3,WEEKDAY,16,0.0228,0.9664,0.4789,0.0458,0.6255,2.5598,0.0000,1.5472,0.1125,0.1633
3,WEEKDAY,17,0.0242,0.8722,0.4741,0.0463,0.6006,2.5660,0.0000,1.5563,0.1111,0.1567
3,WEEKDAY,18,0.0259,0.7528,0.4711,0.0467,0.5826,2.4423,0.1284,1.6235,0.1054,0.1390
3,WEEKDAY,19,0.0277,0.6185,0.4548,0.0447,0.5698,2.3960,0.1284,1.5933,0.0933,0.1104
3,WEEKDAY,20,0.0295,0.5001,0.3711,0.0391,0.5502,2.3493,0.1284,1.4315,0.0764,0.0823
3,WEEKDAY,21,0.0306,0.4525,0.3694,0.0281,0.5234,2.2145,0.1284,1.3755,0.0607,0.0597
3,WEEKDAY,22,0.0315,0.3191,0.3455,0.0158,0.4804,2.1852,0.1284,1.2828,0.0449,0.0421
3,WEEKDAY,23,0.0000,0.0000,0.0000,0.0101,0.4025,2.0640,0.1284,0.4761,0.0315,0.0298
3,SATURDAY,0,0.0000,0.0000,0.0000,0.0093,0.2632,2.0453,0.0839,0.4759,0.0213,0.0192
3,SATURDAY,1,0.0000,0.0000,0.0000,0.0093,0.0352,2.0356,0.0839,0.4759,0.0156,0.0092
3,SATURDAY,2,0.0000,0.0000,0.0000,0.0096,0.0196,2.0328,0.0839,0.4760,0.0151,0.0080
3,SATURDAY,3,0.0000,0.0000,0.0000,0.0118,0.2115,2.0334,0.0839,0.4772,0.0182,0.0179
3,SATURDAY,4,0.0000,0.0000,0.0000,0.0187,0.6201,2.0460,0.0839,0.4846,0.0299,0.0603
3,SATURDAY,5,0.0000,0.0000,0.0000,0.0338,0.8450,2.1545,0.0839,0.6430,0.0486,0.0986
3,SATURDAY,6,0.0339,0.3550,0.3709,0.0436,0.9256,2.1504,0.0000,0.8299,0.0689,0.1319
3,SATURDAY,7,0.0338,0.4225,0.4267,0.0464,0.9462,2.1456,0.0000,1.2583,0.0906,0.1573
3,SATURDAY,8,0.0336,0.3733,0.4727,0.0462,0.9484,2.1761,0.0000,1.3563,0.1054,0.1636
3,SATURDAY,9,0.0322,0.5509,0.4790,0.0455,0.9484,2.3024,0.0000,1.3591,0.1115,0.1641
3,SATURDAY,10,0.0318,0.6025,0.4827,0.0447,0.9481,2.3295,0.0000,1.3591,0.1126,0.1641
3,SATURDAY,11,0.0299,0.7264,0.4843,0.0442,0.9443,2.3570,0.0000,1.3591,0.1127,0.1641
3,SATURDAY,12,0.0289,0.7942,0.4823,0.0441,0.9212,2.4794,0.0000,1.3591,0.1127,0.1641
3,SATURDAY,13,0.0270,0.9082,0.4858,0.0437,0.8461,2.5064,0.0000,1.4928,0.1127,0.1641
3,SATURDAY,14,0.0250,0.9489,0.4841,0.0441,0.7432,2.6221,0.0000,1.4909,0.1127,0.1641
3,SATURDAY,15,0.0239,0.9569,0.4818,0.0447,0.6675,2.6414,0.0000,1.4816,0.1127,0.1641
3,SATURDAY,16,0.0232,0.9304,0.4775,0.0458,0.6255,2.5598,0.0000,1.5472,0.1125,0.1633
3,SATURDAY,17,0.0240,0.8532,0.4735,0.0463,0.6006,2.5660,0.0000,1.5563,0.1111,0.1567
3,SATURDAY,18,0.0258,0.7268,0.4707,0.0467,0.5826,2.4423,0.1284,1.6235,0.1054,0.1390
3,SATURDAY,19,0.0277,0.6050,0.4549,0.0447,0.5698,2.3960,0.1284,1.5933,0.0933,0.1104
3,SATURDAY,20,0.0293,0.4997,0.3708,0.0391,0.5502,2.3493,0.1284,1.4315,0.0764,0.0823
3,SATURDAY,21,0.0303,0.4620,0.3693,0.0281,0.5234,2.2145,0.1284,1.3755,0.0607,0.0597
3,SATURDAY,22,0.0313,0.3267,0.3455,0.0158,0.4804,2.1852,0.1284,1.2828,0.0449,0.0421
3,SATURDAY,23,0.0000,0.0000,0.0065,0.0101,0.4025,2.0640,0.1284,0.4761,0.0315,0.0298
3,SUNDAY,0,0.0000,0.0000,0.0000,0.0093,0.2316,2.0446,0.0839,0.4759,0.0207,0.0182
3,SUNDAY,1,0.0000,0.0000,0.0000,0.0093,0.0155,2.0346,0.0839,0.4759,0.0149,0.0080
3,SUNDAY,2,0.0000,0.0000,0.0000,0.0096,0.1554,2.0330,0.0839,0.4763,0.0155,0.0134
3,SUNDAY,3,0.0000,0.0000,0.0000,0.0113,0.5304,2.0382,0.0839,0.4794,0.0251,0.0540
3,SUNDAY,4,0.0000,0.0000,0.0000,0.0168,0.7818,2.0506,0.0839,0.4907,0.0399,0.0906
3,SUNDAY,5,0.0000,0.0000,0.0106,0.0289,0.8921,2.1586,0.0839,0.6725,0.0579,0.1252
3,SUNDAY,6,0.0346,0.2750,0.3647,0.0368,0.9282,2.1559,0.0000,0.8993,0.0784,0.1520
3,SUNDAY,7,0.0338,0.3648,0.4657,0.0390,0.9332,2.1471,0.0000,1.2788,0.0958,0.1623
3,SUNDAY,8,0.0334,0.3552,0.4662,0.0388,0.9333,2.1731,0.0000,1.3541,0.1051,0.1640
3,SUNDAY,9,0.0321,0.5270,0.4707,0.0382,0.9333,2.2961,0.0000,1.3547,0.1079,0.1641
3,SUNDAY,10,0.0320,0.5686,0.4734,0.0376,0.9328,2.3207,0.0000,1.3547,0.1083,0.1641
3,SUNDAY,11,0.0303,0.6817,0.4745,0.0373,0.9281,2.3471,0.0000,1.3547,0.1083,0.1641
3,SUNDAY,12,0.0291,0.7626,0.4746,0.0371,0.9050,2.4694,0.0000,1.3547,0.1083,0.1641
3,SUNDAY,13,0.0270,0.8784,0.4794,0.0368,0.8280,2.4964,0.0000,1.4883,0.1083,0.1641
3,SUNDAY,14,0.0253,0.9076,0.4752,0.0372,0.7223,2.6121,0.0000,1.4865,0.1083,0.1641
3,SUNDAY,15,0.0236,0.9278,0.4748,0.0376,0.6440,2.6315,0.0000,1.4772,0.1083,0.1641
3,SUNDAY,16,0.0227,0.8986,0.4696,0.0385,0.6006,2.5502,0.0000,1.5431,0.1082,0.1633
3,SUNDAY,17,0.0236,0.8261,0.4662,0.0389,0.5747,2.5565,0.0000,1.5522,0.1068,0.1567
3,SUNDAY,18,0.0256,0.7099,0.4640,0.0392,0.5561,2.4327,0.1284,1.6191,0.1011,0.1390
3,SUNDAY,19,0.0278,0.5721,0.4478,0.0376,0.5431,2.3873,0.1284,1.5876,0.0894,0.1103
3,SUNDAY,20,0.0298,0.4477,0.3647,0.0331,0.5231,2.3419,0.1284,1.4207,0.0733,0.0820
3,SUNDAY,21,0.0308,0.4115,0.3634,0.0244,0.4961,2.2083,0.1284,1.3695,0.0585,0.0585
3,SUNDAY,22,0.0319,0.3016,0.3455,0.0145,0.4541,2.1810,0.1284,1.2818,0.0439,0.0414
3,SUNDAY,23,0.0000,0.0000,0.0000,0.0099,0.3772,2.0625,0.1284,0.4761,0.0310,0.0290
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0000,0.0000,0.0000,0.0086,0.0870,2.0831,0.0839,0.4759,0.0169,0.0115
4,WEEKDAY,1,0.0000,0.0000,0.0000,0.0088,0.0232,2.0756,0.0839,0.4760,0.0152,0.0082
4,WEEKDAY,2,0.0000,0.0000,0.0000,0.0105,0.1679,2.0772,0.0839,0.4769,0.0175,0.0156
4,WEEKDAY,3,0.0000,0.0000,0.0000,0.0158,0.5272,2.0850,0.0839,0.4829,0.0272,0.0506
4,WEEKDAY,4,0.0030,0.0229,0.0429,0.0281,0.7939,2.1715,0.0839,0.6070,0.0443,0.0899
4,WEEKDAY,5,0.0275,0.2958,0.3093,0.0383,0.9073,2.1971,0.0839,0.7874,0.0643,0.1243
4,WEEKDAY,6,0.0331,0.4346,0.4405,0.0423,0.9415,2.2269,0.0191,1.1609,0.0856,0.1515
4,WEEKDAY,7,0.0327,0.4390,0.4727,0.0428,0.9479,2.2627,0.0000,1.3340,0.1020,0.1622
4,WEEKDAY,8,0.0316,0.5573,0.4770,0.0422,0.9484,2.3688,0.0000,1.3585,0.1101,0.1640
4,WEEKDAY,9,0.0307,0.6679,0.4799,0.0415,0.9481,2.4161,0.0000,1.3591,0.1123,0.1641
4,WEEKDAY,10,0.0289,0.8098,0.4832,0.0410,0.9452,2.4387,0.0000,1.3591,0.1126,0.1641
4,WEEKDAY,11,0.0273,0.9316,0.4849,0.0408,0.9265,2.5343,0.0000,1.3591,0.1127,0.1641
4,WEEKDAY,12,0.0252,1.0485,0.4861,0.0405,0.8631,2.5767,0.0000,1.4624,0.1127,0.1641
4,WEEKDAY,13,0.0230,1.1307,0.4864,0.0407,0.7666,2.6679,0.0000,1.4914,0.1127,0.1641
4,WEEKDAY,14,0.0211,1.1686,0.4845,0.0412,0.6847,2.7044,0.0000,1.4837,0.1127,0.1641
4,WEEKDAY,15,0.0192,1.1775,0.4816,0.0421,0.6351,2.6381,0.0000,1.5323,0.1126,0.1635
4,WEEKDAY,16,0.0181,1.1508,0.4791,0.0427,0.6063,2.6223,0.0000,1.5542,0.1115,0.1582
4,WEEKDAY,17,0.0182,1.0923,0.4761,0.0431,0.5867,2.5336,0.0344,1.6082,0.1067,0.1430
4,WEEKDAY,18,0.0203,0.9501,0.4635,0.0418,0.5727,2.4718,0.0445,1.6002,0.0960,0.1169
4,WEEKDAY,19,0.0232,0.7116,0.3930,0.0373,0.5546,2.4253,0.1093,1.4683,0.0802,0.0887
4,WEEKDAY,20,0.0261,0.6030,0.3722,0.0283,0.5294,2.3041,0.1284,1.3882,0.0642,0.0649
4,WEEKDAY,21,0.0280,0.4579,0.3523,0.0172,0.4902,2.2444,0.1284,1.3039,0.0485,0.0461
4,WEEKDAY,22,0.0113,0.1838,0.1377,0.0105,0.4202,2.1415,0.1284,0.6595,0.0346,0.0326
4,WEEKDAY,23,0.0026,0.0400,0.0296,0.0088,0.2949,2.1018,0.0940,0.4760,0.0236,0.0216
4,SATURDAY,0,0.0000,0.0000,0.0000,0.0086,0.0922,2.0834,0.0839,0.4759,0.0171,0.0117
4,SATURDAY,1,0.0000,0.0000,0.0000,0.0088,0.0235,2.0758,0.0839,0.4760,0.0152,0.0083
4,SATURDAY,2,0.0000,0.0000,0.0000,0.0104,0.1636,2.0771,0.0839,0.4769,0.0174,0.0154
4,SATURDAY,3,0.0000,0.0000,0.0000,0.0157,0.5179,2.0848,0.0839,0.4828,0.0270,0.0497
4,SATURDAY,4,0.0081,0.0690,0.0864,0.0278,0.7888,2.1690,0.0839,0.6034,0.0439,0.0890
4,SATURDAY,5,0.0245,0.3138,0.2802,0.0381,0.9054,2.1971,0.0839,0.7831,0.0638,0.1236
4,SATURDAY,6,0.0331,0.4402,0.4485,0.0423,0.9410,2.2260,0.0210,1.1512,0.0851,0.1509
4,SATURDAY,7,0.0327,0.4583,0.4742,0.0428,0.9478,2.2619,0.0000,1.3318,0.1017,0.1620
4,SATURDAY,8,0.0312,0.5669,0.4774,0.0422,0.9484,2.3660,0.0000,1.3584,0.1099,0.1640
4,SATURDAY,9,0.0299,0.7179,0.4810,0.0415,0.9481,2.4156,0.0000,1.3591,0.1123,0.1641
4,SATURDAY,10,0.0282,0.8843,0.4852,0.0410,0.9453,2.4382,0.0000,1.3591,0.1126,0.1641
4,SATURDAY,11,0.0265,1.0227,0.4866,0.0408,0.9270,2.5316,0.0000,1.3591,0.1127,0.1641
4,SATURDAY,12,0.0239,1.1510,0.4897,0.0405,0.8649,2.5762,0.0000,1.4594,0.1127,0.1641
4,SATURDAY,13,0.0215,1.2414,0.4878,0.0407,0.7689,2.6653,0.0000,1.4914,0.1127,0.1641
4,SATURDAY,14,0.0193,1.2772,0.4860,0.0412,0.6864,2.7041,0.0000,1.4839,0.1127,0.1641
4,SATURDAY,15,0.0163,1.2954,0.4826,0.0421,0.6360,2.6401,0.0000,1.5308,0.1126,0.1635
4,SATURDAY,16,0.0155,1.2619,0.4793,0.0427,0.6069,2.6221,0.0000,1.5540,0.1115,0.1583
4,SATURDAY,17,0.0159,1.2015,0.4761,0.0431,0.5871,2.5362,0.0334,1.6067,0.1068,0.1434
4,SATURDAY,18,0.0175,1.0607,0.4661,0.0418,0.5730,2.4729,0.0445,1.6009,0.0963,0.1175
4,SATURDAY,19,0.0214,0.7798,0.3949,0.0374,0.5551,2.4264,0.1074,1.4719,0.0806,0.0893
4,SATURDAY,20,0.0237,0.6494,0.3723,0.0286,0.5301,2.3074,0.1284,1.3895,0.0646,0.0654
4,SATURDAY,21,0.0265,0.4828,0.3520,0.0175,0.4911,2.2452,0.1284,1.3060,0.0488,0.0465
4,SATURDAY,22,0.0135,0.2313,0.1677,0.0107,0.4220,2.1443,0.1284,0.6778,0.0349,0.0329
4,SATURDAY,23,0.0000,0.0000,0.0000,0.0088,0.2980,2.0978,0.0950,0.4760,0.0239,0.0219
4,SUNDAY,0,0.0000,0.0000,0.0000,0.0086,0.0156,2.0793,0.0839,0.4759,0.0149,0.0080
4,SUNDAY,1,0.0000,0.0000,0.0000,0.0089,0.1564,2.0747,0.0839,0.4764,0.0156,0.0137
4,SUNDAY,2,0.0000,0.0000,0.0000,0.0109,0.5339,2.0844,0.0839,0.4802,0.0256,0.0560
4,SUNDAY,3,0.0000,0.0000,0.0000,0.0173,0.7917,2.0953,0.0839,0.4932,0.0412,0.0944
4,SUNDAY,4,0.0080,0.0688,0.1047,0.0313,0.9055,2.2066,0.0839,0.6843,0.0606,0.1307
4,SUNDAY,5,0.0329,0.3973,0.3731,0.0403,0.9429,2.2117,0.0839,0.9221,0.0831,0.1568
4,SUNDAY,6,0.0332,0.4435,0.4716,0.0429,0.9482,2.2467,0.0000,1.2894,0.1011,0.1635
4,SUNDAY,7,0.0327,0.4380,0.4716,0.0427,0.9484,2.2776,0.0000,1.3591,0.1101,0.1641
4,SUNDAY,8,0.0310,0.6011,0.4784,0.0420,0.9484,2.4018,0.0000,1.3591,0.1124,0.1641
4,SUNDAY,9,0.0300,0.7332,0.4803,0.0413,0.9478,2.4230,0.0000,1.3591,0.1127,0.1641
4,SUNDAY,10,0.0276,0.9045,0.4858,0.0409,0.9431,2.4439,0.0000,1.3591,0.1127,0.1641
4,SUNDAY,11,0.0259,1.0411,0.4866,0.0408,0.9196,2.5610,0.0000,1.3591,0.1127,0.1641
4,SUNDAY,12,0.0230,1.1975,0.4895,0.0404,0.8412,2.5813,0.0000,1.4928,0.1127,0.1641
4,SUNDAY,13,0.0207,1.2864,0.4884,0.0408,0.7335,2.6934,0.0000,1.4909,0.1127,0.1641
4,SUNDAY,14,0.0180,1.3578,0.4877,0.0414,0.6542,2.7076,0.0000,1.4816,0.1127,0.1641
4,SUNDAY,15,0.0151,1.3861,0.4838,0.0423,0.6102,2.6176,0.0000,1.5472,0.1125,0.1633
4,SUNDAY,16,0.0135,1.3685,0.4807,0.0428,0.5840,2.6236,0.0000,1.5563,0.1111,0.1567
4,SUNDAY,17,0.0139,1.2780,0.4770,0.0432,0.5652,2.5070,0.0445,1.6235,0.1054,0.1390
4,SUNDAY,18,0.0168,1.1065,0.4657,0.0413,0.5518,2.4614,0.0445,1.5918,0.0933,0.1103
4,SUNDAY,19,0.0211,0.7665,0.3745,0.0361,0.5313,2.4145,0.1284,1.4235,0.0763,0.0820
4,SUNDAY,20,0.0243,0.6696,0.3725,0.0260,0.5033,2.2706,0.1284,1.3724,0.0603,0.0583
4,SUNDAY,21,0.0267,0.4737,0.3455,0.0147,0.4588,2.2353,0.1284,1.2825,0.0445,0.0413
4,SUNDAY,22,0.0146,0.2073,0.1708,0.0093,0.3779,2.1132,0.1284,0.4761,0.0311,0.0290
4,SUNDAY,23,0.0000,0.0000,0.0000,0.0086,0.2316,2.0921,0.0839,0.4759,0.0207,0.0182
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
